,DATE,MSACSR,MSPUS,S&P Comp.,Dividend,Earnings,CPI,Long Interest Rate GS10,Real Price,Real Dividend,Real Total Return Price,Real Earnings,Real TR Scaled Earnings,CAPE,Total Return CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns
169,1977-02-01,5.1,47239.814438849244,101.0,4.14,10.02,59.1,7.39,496.19,20.36,94338.86,49.24,9362.24,11.01,13.15,7.72,1.0,10.92
170,1977-03-01,5.0,48190.12340132831,100.6,4.19,10.08,59.5,7.46,490.9,20.45,93657.49,49.19,9384.37,10.9,13.02,7.79,1.01,10.86
171,1977-04-01,5.5,48900.0,99.05,4.25,10.19,60.0,7.37,479.31,20.55,91772.72,49.33,9444.39,10.64,12.71,8.16,1.0,10.9
172,1977-05-01,5.4,48954.58106783749,98.76,4.3,10.31,60.3,7.46,475.53,20.72,91379.4,49.63,9536.45,10.55,12.61,8.17,1.02,10.84
173,1977-06-01,5.5,48738.70264846471,99.29,4.36,10.42,60.7,7.28,474.93,20.86,91598.35,49.84,9612.8,10.53,12.6,8.4,1.0,10.98
174,1977-07-01,6.1,48800.0,100.2,4.41,10.52,61.0,7.33,476.93,20.97,92320.35,50.06,9689.68,10.57,12.65,8.34,1.0,10.95
175,1977-08-01,5.8,49527.31151777646,97.75,4.45,10.61,61.2,7.4,463.75,21.13,90109.5,50.35,9783.73,10.27,12.3,8.55,1.01,10.93
176,1977-09-01,5.9,50626.69333307867,96.23,4.5,10.71,61.4,7.34,455.05,21.28,88763.92,50.64,9879.06,10.07,12.07,8.81,0.99,11.01
177,1977-10-01,6.1,51600.0,93.74,4.56,10.77,61.6,7.52,441.83,21.48,86535.5,50.76,9942.26,9.77,11.72,8.94,1.0,10.9
178,1977-11-01,6.0,52185.525629733354,94.28,4.61,10.83,61.9,7.58,442.22,21.64,86965.36,50.8,9989.76,9.77,11.72,8.9,1.0,10.87
179,1977-12-01,6.0,52536.04560231291,93.82,4.67,10.89,62.1,7.69,438.65,21.83,86620.15,50.92,10054.29,9.68,11.63,8.88,0.99,10.82
180,1978-01-01,5.9,53000.0,90.25,4.71,10.9,62.5,7.96,419.26,21.9,83151.16,50.64,10042.63,9.24,11.12,9.11,1.0,10.62
181,1978-02-01,6.3,53788.22803497368,88.98,4.76,10.91,62.9,8.03,410.73,21.96,81822.6,50.36,10032.42,9.05,10.89,9.31,1.01,10.57
182,1978-03-01,6.1,54598.393309843006,88.82,4.8,10.92,63.4,8.04,406.76,21.98,81396.26,50.01,10007.29,8.95,10.79,9.47,1.0,10.55
183,1978-04-01,5.8,55300.0,92.71,4.84,11.02,63.9,8.15,421.25,21.98,84662.81,50.09,10066.48,9.26,11.18,9.03,0.99,10.46
184,1978-05-01,5.9,55589.26250550976,97.41,4.87,11.13,64.5,8.35,438.49,21.94,88494.78,50.09,10108.35,9.63,11.64,8.49,1.0,10.3
185,1978-06-01,6.2,55740.28570749597,97.66,4.91,11.23,65.2,8.46,434.89,21.86,88137.09,50.01,10134.95,9.55,11.55,8.52,1.0,10.18
186,1978-07-01,6.6,56100.0,97.19,4.95,11.34,65.7,8.64,429.51,21.86,87414.59,50.13,10202.39,9.43,11.41,8.5,1.02,10.05
187,1978-08-01,6.6,56943.78103334594,103.9,4.98,11.46,66.0,8.41,457.07,21.92,93396.73,50.4,10298.54,10.02,12.14,8.11,1.01,10.23
188,1978-09-01,5.9,58036.17386817364,103.9,5.02,11.57,66.5,8.42,453.64,21.92,93067.72,50.52,10363.75,9.94,12.05,8.24,0.99,10.22
189,1978-10-01,5.7,59000.0,100.6,5.04,11.82,67.1,8.64,435.3,21.79,89678.6,51.16,10539.73,9.53,11.57,8.48,1.0,10.05
190,1978-11-01,6.5,59656.6450248672,94.71,5.05,12.08,67.4,8.81,407.99,21.77,84425.96,52.02,10765.36,8.93,10.84,9.04,0.99,9.97
191,1978-12-01,6.1,60101.20991537924,96.11,5.07,12.33,67.7,9.01,412.19,21.74,85669.25,52.88,10990.55,9.01,10.95,8.75,1.0,9.87
192,1979-01-01,6.6,60600.0,99.71,5.11,12.65,68.3,9.1,423.87,21.74,88473.88,53.79,11227.43,9.26,11.26,8.43,1.01,9.8
193,1979-02-01,6.8,61321.98786737401,98.23,5.16,12.98,69.1,9.1,412.74,21.67,86528.45,54.53,11430.86,9.0,10.96,8.8,1.01,9.76
194,1979-03-01,6.6,62129.41201750885,100.1,5.2,13.3,69.8,9.12,416.38,21.63,87669.29,55.32,11648.37,9.07,11.05,8.72,1.0,9.72
195,1979-04-01,6.8,63100.0,102.1,5.25,13.53,70.6,9.18,419.89,21.58,88786.24,55.63,11762.83,9.13,11.13,8.65,1.0,9.65
196,1979-05-01,7.1,63994.975935116694,99.73,5.29,13.75,71.5,9.25,404.98,21.49,86012.4,55.85,11861.57,8.79,10.73,9.11,1.03,9.55
197,1979-06-01,7.4,64629.345871743375,101.7,5.34,13.98,72.3,8.91,408.41,21.44,87120.45,56.14,11975.85,8.85,10.81,9.43,1.0,9.73
198,1979-07-01,7.1,64700.0,102.7,5.4,14.2,73.1,8.95,407.91,21.43,87395.31,56.39,12081.06,8.83,10.78,9.48,1.0,9.67
199,1979-08-01,6.9,64079.40148009426,107.4,5.45,14.41,73.8,9.03,422.53,21.45,90911.07,56.71,12200.45,9.13,11.16,9.07,0.99,9.6
200,1979-09-01,7.4,63185.646965818356,108.6,5.51,14.63,74.6,9.33,422.67,21.45,91325.53,56.94,12302.88,9.11,11.14,8.88,0.95,9.39
201,1979-10-01,7.4,62600.0,104.5,5.56,14.71,75.2,10.3,403.47,21.45,87562.83,56.78,12323.07,8.68,10.62,8.48,0.99,8.82
202,1979-11-01,8.3,62676.354092297996,103.7,5.6,14.78,75.9,10.65,396.69,21.43,86478.77,56.55,12328.27,8.52,10.43,8.39,1.02,8.63
203,1979-12-01,8.6,63168.11953476785,107.8,5.65,14.86,76.7,10.39,408.07,21.39,89348.78,56.25,12316.54,8.75,10.72,8.41,0.98,8.75
204,1980-01-01,7.9,63700.0,110.9,5.7,15.0,77.8,10.8,413.87,21.27,91006.7,55.99,12312.0,8.85,10.85,7.98,0.92,8.49
205,1980-02-01,8.6,63941.666331208544,115.3,5.75,15.15,78.9,12.41,424.29,21.16,93686.03,55.74,12307.32,9.05,11.11,6.21,0.99,7.68
206,1980-03-01,9.8,63980.522747033494,104.7,5.8,15.29,80.1,12.75,379.51,21.02,84185.43,55.42,12294.13,8.08,9.92,7.31,1.09,7.5
207,1980-04-01,11.6,64000.0,103.0,5.85,15.17,81.0,11.47,369.2,20.96,82285.72,54.39,12121.81,7.84,9.64,9.0,1.09,8.05
208,1980-05-01,9.2,64142.44186710144,107.7,5.89,15.06,81.8,10.18,382.28,20.92,85587.54,53.44,11965.33,8.1,9.97,9.96,1.03,8.69
209,1980-06-01,7.6,64448.89621432424,114.6,5.94,14.94,82.7,9.78,402.34,20.85,90468.86,52.45,11794.11,8.51,10.48,9.83,0.98,8.89
210,1980-07-01,6.5,64900.0,119.8,5.98,14.84,82.7,10.25,420.6,21.01,94967.52,52.1,11763.92,8.88,10.95,8.82,0.96,8.7
211,1980-08-01,6.0,65494.45405669067,123.5,6.03,14.74,83.3,11.1,430.46,21.01,97590.66,51.38,11647.66,9.07,11.19,7.81,0.99,8.27
212,1980-09-01,7.3,66060.12665009452,126.5,6.07,14.64,84.0,11.51,437.25,20.98,99524.66,50.6,11518.11,9.2,11.35,7.28,1.0,8.08
213,1980-10-01,7.3,66400.0,130.2,6.1,14.7,84.8,11.75,445.79,20.89,101865.44,50.33,11500.94,9.36,11.56,6.9,0.96,7.97
214,1980-11-01,7.4,66444.37082170918,135.7,6.13,14.76,85.5,12.68,460.82,20.82,105695.69,50.12,11496.45,9.65,11.93,5.68,1.0,7.57
215,1980-12-01,7.6,66455.59090260667,133.5,6.16,14.82,86.3,12.84,449.14,20.72,103414.34,49.86,11480.15,9.39,11.61,5.86,1.03,7.51
216,1981-01-01,8.0,66800.0,133.0,6.2,14.74,87.0,12.57,443.86,20.69,102595.08,49.19,11370.31,9.26,11.45,6.36,0.98,7.64
217,1981-02-01,8.1,67701.19709648845,128.4,6.24,14.66,87.9,13.19,424.12,20.61,98429.56,48.42,11238.14,8.83,10.93,6.35,1.01,7.38
218,1981-03-01,7.7,68667.64842248695,133.2,6.28,14.58,88.5,13.12,436.99,20.6,101815.37,47.83,11144.65,9.08,11.25,6.16,0.98,7.44
